"type","date","location"
"機車竊盜","1051116","新北市"
"機車竊盜","1051116","新北市"
"機車竊盜","1051116","新北市林口區"
"機車竊盜","1051116","新北市林口區"
"機車竊盜","1051116","新北市淡水區"
"自行車竊盜","1051117","新北市蘆洲區"
"自行車竊盜","1051117","新北市三重區"
"自行車竊盜","1051117","新北市林口區"
"自行車竊盜","1051117","新北市林口區"
"住宅竊盜","1051117","新北市五股區"
"汽車竊盜","1051117","新北市樹林區"
"機車竊盜","1051117","新北市"
"機車竊盜","1051117","新北市"
"機車竊盜","1051117","新北市"
"機車竊盜","1051117","新北市"
"機車竊盜","1051117","新北市"
"機車竊盜","1051117","新北市"
"機車竊盜","1051117","新北市"
"機車竊盜","1051117","新北市"
"機車竊盜","1051117","新北市"
"機車竊盜","1051117","新北市三重區"
"機車竊盜","1051117","新北市三重區"
"機車竊盜","1051117","新北市板橋區"
"自行車竊盜","1051118","新北市林口區"
"住宅竊盜","1051118","新北市土城區"
"汽車竊盜","1051118","新北市樹林區"
"機車竊盜","1051118","新北市"
"機車竊盜","1051118","新北市"
"機車竊盜","1051118","新北市"
"機車竊盜","1051118","新北市三重區"
"機車竊盜","1051118","新北市板橋區"
"自行車竊盜","1051119","新北市板橋區"
"住宅竊盜","1051119","新北市板橋區"
"汽車竊盜","1051119","新北市汐止區"
"機車竊盜","1051119","新北市"
"機車竊盜","1051119","新北市三重區"
"機車竊盜","1051119","新北市三重區"
"機車竊盜","1051119","新北市板橋區"
"機車竊盜","1051119","新北市樹林區"
"自行車竊盜","1051120","新北市林口區"
"自行車竊盜","1051120","新北市林口區"
"機車竊盜","1051120","新北市"
"機車竊盜","1051120","新北市"
"機車竊盜","1051120","新北市"
"機車竊盜","1051120","新北市"
"機車竊盜","1051120","新北市"
"機車竊盜","1051120","新北市"
"機車竊盜","1051120","新北市"
"機車竊盜","1051120","新北市淡水區"
"自行車竊盜","1051121","新北市三重區"
"自行車竊盜","1051121","新北市林口區"
"住宅竊盜","1051121","新北市金山區"
"住宅竊盜","1051121","新北市新莊區"
"住宅竊盜","1051121","新北市新莊區"
"汽車竊盜","1051121","新北市三重區"
"汽車竊盜","1051121","新北市三重區"
"汽車竊盜","1051121","新北市新店區"
"機車竊盜","1051121","新北市"
"機車竊盜","1051121","新北市"
"機車竊盜","1051121","新北市"
"機車竊盜","1051121","新北市"
"機車竊盜","1051121","新北市"
"機車竊盜","1051121","新北市中和區"
"機車竊盜","1051121","新北市中和區"
"機車竊盜","1051121","新北市板橋區"
"機車竊盜","1051122","新北市"
"機車竊盜","1051122","新北市新莊區"
"住宅竊盜","1051123","新北市土城區"
"汽車竊盜","1051123","新北市三峽區"
"機車竊盜","1051123","新北市"
"機車竊盜","1051123","新北市"
"機車竊盜","1051123","新北市"
"機車竊盜","1051123","新北市三重區"
"機車竊盜","1051123","新北市中和區"
"機車竊盜","1051123","新北市中和區"
"自行車竊盜","1051124","新北市三重區"
"住宅竊盜","1051124","新北市土城區"
"住宅竊盜","1051124","新北市蘆洲區"
"汽車竊盜","1051124","新北市汐止區"
"汽車竊盜","1051124","新北市淡水區"
"汽車竊盜","1051124","新北市蘆洲區"
"機車竊盜","1051124","新北市"
"機車竊盜","1051124","新北市"
"機車竊盜","1051124","新北市板橋區"
"機車竊盜","1051124","新北市鶯歌區"
"住宅竊盜","1051125","新北市土城區"
"汽車竊盜","1051125","新北市中和區"
"機車竊盜","1051125","新北市"
"機車竊盜","1051125","新北市"
"機車竊盜","1051125","新北市"
"自行車竊盜","1051126","新北市土城區"
"機車竊盜","1051126","新北市"
"機車竊盜","1051126","新北市"
"機車竊盜","1051126","新北市永和區"
"機車竊盜","1051126","新北市淡水區"
"機車竊盜","1051126","新北市新莊區"
"汽車竊盜","1051127","新北市汐止區"
"機車竊盜","1051127","新北市"
"機車竊盜","1051127","新北市"
"機車竊盜","1051127","新北市"
"機車竊盜","1051127","新北市新莊區"
"住宅竊盜","1051128","新北市土城區"
"住宅竊盜","1051128","新北市土城區"
"住宅竊盜","1051128","新北市瑞芳區"
"住宅竊盜","1051128","新北市瑞芳區"
"機車竊盜","1051128","新北市"
"自行車竊盜","1051129","新北市鶯歌區"
"住宅竊盜","1051129","新北市新莊區"
"住宅竊盜","1051129","新北市瑞芳區"
"汽車竊盜","1051129","新北市汐止區"
"汽車竊盜","1051129","新北市汐止區"
"機車竊盜","1051129","新北市"
"機車竊盜","1051129","新北市"
"機車竊盜","1051129","新北市"
"機車竊盜","1051129","新北市"
"機車竊盜","1051129","新北市"
"自行車竊盜","1051130","新北市土城區"
"機車竊盜","1051130","新北市"
"機車竊盜","1051130","新北市三峽區"
"機車竊盜","1051130","新北市淡水區"
"住宅竊盜","1051201","新北市永和區"
"住宅竊盜","1051201","新北市瑞芳區"
"住宅竊盜","1051201","新北市瑞芳區"
"汽車竊盜","1051201","新北市新店區"
"機車竊盜","1051201","新北市"
"機車竊盜","1051201","新北市"
"機車竊盜","1051201","新北市"
"機車竊盜","1051201","新北市"
"機車竊盜","1051201","新北市"
"機車竊盜","1051201","新北市"
"機車竊盜","1051201","新北市淡水區"
"自行車竊盜","1051202","新北市板橋區"
"自行車竊盜","1051202","新北市板橋區"
"機車竊盜","1051202","新北市"
"機車竊盜","1051202","新北市"
"機車竊盜","1051202","新北市"
"機車竊盜","1051202","新北市"
"機車竊盜","1051202","新北市三重區"
"機車竊盜","1051202","新北市汐止區"
"機車竊盜","1051202","新北市泰山區"
"自行車竊盜","1051203","新北市板橋區"
"自行車竊盜","1051203","新北市淡水區"
"住宅竊盜","1051203","新北市三重區"
"住宅竊盜","1051203","新北市中和區"
"住宅竊盜","1051203","新北市中和區"
"住宅竊盜","1051203","新北市板橋區"
"住宅竊盜","1051203","新北市瑞芳區"
"汽車竊盜","1051203","新北市永和區"
"機車竊盜","1051203","新北市"
"機車竊盜","1051203","新北市"
"機車竊盜","1051203","新北市"
"機車竊盜","1051203","新北市"
"機車竊盜","1051203","新北市"
"機車竊盜","1051203","新北市五股區"
"機車竊盜","1051203","新北市板橋區"
"機車竊盜","1051203","新北市新店區"
"機車竊盜","1051203","新北市鶯歌區"
"機車竊盜","1051203","新北市鶯歌區"
"自行車竊盜","1051204","新北市土城區"
"自行車竊盜","1051204","新北市中和區"
"住宅竊盜","1051204","新北市三重區"
"機車竊盜","1051204","新北市"
"機車竊盜","1051204","新北市"
"機車竊盜","1051204","新北市"
"機車竊盜","1051204","新北市中和區"
"機車竊盜","1051204","新北市新店區"
"機車竊盜","1051204","新北市鶯歌區"
"住宅竊盜","1051205","新北市瑞芳區"
"住宅竊盜","1051205","新北市瑞芳區"
"住宅竊盜","1051205","新北市瑞芳區"
"住宅竊盜","1051205","新北市瑞芳區"
"機車竊盜","1051205","新北市"
"機車竊盜","1051205","新北市"
"機車竊盜","1051205","新北市"
"機車竊盜","1051205","新北市"
"機車竊盜","1051205","新北市汐止區"
"機車竊盜","1051205","新北市汐止區"
"機車竊盜","1051205","新北市板橋區"
"住宅竊盜","1051206","新北市新店區"
"住宅竊盜","1051206","新北市新莊區"
"住宅竊盜","1051206","新北市瑞芳區"
"住宅竊盜","1051206","新北市瑞芳區"
"汽車竊盜","1051206","新北市蘆洲區"
"機車竊盜","1051206","新北市"
"機車竊盜","1051206","新北市三重區"
"機車竊盜","1051206","新北市汐止區"
"自行車竊盜","1051207","新北市五股區"
"住宅竊盜","1051207","新北市中和區"
"住宅竊盜","1051207","新北市板橋區"
"汽車竊盜","1051207","新北市新莊區"
"機車竊盜","1051207","新北市"
"機車竊盜","1051207","新北市"
"機車竊盜","1051207","新北市"
"機車竊盜","1051207","新北市新莊區"
"自行車竊盜","1051208","新北市中和區"
"住宅竊盜","1051208","新北市新店區"
"住宅竊盜","1051208","新北市新莊區"
"汽車竊盜","1051208","新北市板橋區"
"汽車竊盜","1051208","新北市樹林區"
"機車竊盜","1051208","新北市"
"自行車竊盜","1051209","新北市鶯歌區"
"自行車竊盜","1051209","新北市板橋區"
"機車竊盜","1051209","新北市"
"機車竊盜","1051209","新北市"
"機車竊盜","1051209","新北市林口區"
"機車竊盜","1051209","新北市新店區"
"機車竊盜","1051209","新北市鶯歌區"
"機車竊盜","1051210","新北市永和區"
"機車竊盜","1051210","新北市鶯歌區"
"自行車竊盜","1051211","新北市蘆洲區"
"汽車竊盜","1051211","新北市三峽區"
"機車竊盜","1051211","新北市"
"機車竊盜","1051211","新北市"
"機車竊盜","1051211","新北市中和區"
"自行車竊盜","1051212","新北市三重區"
"汽車竊盜","1051212","新北市汐止區"
"機車竊盜","1051212","新北市"
"機車竊盜","1051212","新北市"
"機車竊盜","1051212","新北市"
"機車竊盜","1051212","新北市"
"機車竊盜","1051212","新北市"
"機車竊盜","1051212","新北市中和區"
"機車竊盜","1051212","新北市中和區"
"機車竊盜","1051212","新北市板橋區"
"機車竊盜","1051212","新北市新店區"
"機車竊盜","1051212","新北市新莊區"
"自行車竊盜","1051213","新北市土城區"
"汽車竊盜","1051213","新北市三芝區"
"機車竊盜","1051213","新北市"
"機車竊盜","1051213","新北市三重區"
"機車竊盜","1051213","新北市三重區"
"機車竊盜","1051213","新北市三峽區"
"機車竊盜","1051213","新北市土城區"
"機車竊盜","1051213","新北市汐止區"
"機車竊盜","1051213","新北市鶯歌區"
"自行車竊盜","1051214","新北市三重區"
"住宅竊盜","1051214","新北市泰山區"
"汽車竊盜","1051214","新北市泰山區"
"機車竊盜","1051214","新北市中和區"
"機車竊盜","1051214","新北市瑞芳區"
"住宅竊盜","1051215","新北市深坑區"
"汽車竊盜","1051215","新北市林口區"
"機車竊盜","1051215","新北市"
"機車竊盜","1051215","新北市三峽區"
"機車竊盜","1051215","新北市泰山區"
"機車竊盜","1051215","新北市新莊區"
"自行車竊盜","1051216","新北市三重區"
"住宅竊盜","1051216","新北市三重區"
"機車竊盜","1051216","新北市"
"機車竊盜","1051216","新北市"
"機車竊盜","1051216","新北市"
"機車竊盜","1051216","新北市"
"機車竊盜","1051216","新北市"
"機車竊盜","1051216","新北市"
"機車竊盜","1051216","新北市三重區"
"機車竊盜","1051216","新北市永和區"
"機車竊盜","1051217","新北市"
"機車竊盜","1051217","新北市"
"機車竊盜","1051217","新北市"
"機車竊盜","1051217","新北市"
"機車竊盜","1051217","新北市"
"機車竊盜","1051217","新北市八里區"
"機車竊盜","1051217","新北市板橋區"
"機車竊盜","1051217","新北市樹林區"
"自行車竊盜","1051218","新北市五股區"
"住宅竊盜","1051218","新北市板橋區"
"機車竊盜","1051218","新北市"
"機車竊盜","1051218","新北市"
"機車竊盜","1051218","新北市"
"機車竊盜","1051218","新北市"
"機車竊盜","1051219","新北市"
"機車竊盜","1051219","新北市"
"機車竊盜","1051219","新北市"
"機車竊盜","1051219","新北市"
"機車竊盜","1051219","新北市"
"機車竊盜","1051219","新北市汐止區"
"機車竊盜","1051219","新北市汐止區"
"機車竊盜","1051219","新北市板橋區"
"機車竊盜","1051219","新北市板橋區"
"機車竊盜","1051219","新北市板橋區"
"機車竊盜","1051219","新北市新莊區"
"住宅竊盜","1051220","新北市永和區"
"機車竊盜","1051220","新北市"
"機車竊盜","1051220","新北市"
"機車竊盜","1051220","新北市"
"機車竊盜","1051220","新北市"
"機車竊盜","1051220","新北市三重區"
"機車竊盜","1051220","新北市淡水區"
"機車竊盜","1051220","新北市淡水區"
"機車竊盜","1051220","新北市新莊區"
"機車竊盜","1051220","新北市新莊區"
"機車竊盜","1051220","新北市雙溪區"
"機車竊盜","1051221","新北市"
"機車竊盜","1051221","新北市永和區"
"機車竊盜","1051221","新北市淡水區"
"自行車竊盜","1051222","新北市新莊區"
"汽車竊盜","1051222","新北市深坑區"
"機車竊盜","1051222","新北市"
"機車竊盜","1051222","新北市"
"機車竊盜","1051222","新北市"
"機車竊盜","1051222","新北市"
"機車竊盜","1051222","新北市"
"機車竊盜","1051222","新北市新店區"
"機車竊盜","1051222","新北市新莊區"
"機車竊盜","1051222","新北市蘆洲區"
"機車竊盜","1051222","新北市鶯歌區"
"自行車竊盜","1051223","新北市蘆洲區"
"汽車竊盜","1051223","新北市林口區"
"汽車竊盜","1051223","新北市泰山區"
"機車竊盜","1051223","新北市中和區"
"機車竊盜","1051223","新北市板橋區"
"機車竊盜","1051223","新北市蘆洲區"
"自行車竊盜","1051224","新北市樹林區"
"汽車竊盜","1051224","新北市汐止區"
"汽車竊盜","1051224","新北市林口區"
"機車竊盜","1051224","新北市"
"機車竊盜","1051224","新北市三重區"
"機車竊盜","1051224","新北市三峽區"
"機車竊盜","1051224","新北市土城區"
"機車竊盜","1051224","新北市中和區"
"機車竊盜","1051224","新北市五股區"
"機車竊盜","1051224","新北市板橋區"
"機車竊盜","1051224","新北市新莊區"
"機車竊盜","1051225","新北市"
"機車竊盜","1051225","新北市"
"機車竊盜","1051225","新北市"
"機車竊盜","1051225","新北市"
"機車竊盜","1051225","新北市"
"機車竊盜","1051225","新北市"
"機車竊盜","1051225","新北市永和區"
"機車竊盜","1051225","新北市汐止區"
"機車竊盜","1051225","新北市板橋區"
"機車竊盜","1051225","新北市板橋區"
"機車竊盜","1051225","新北市新店區"
"機車竊盜","1051225","新北市新莊區"
"機車竊盜","1051225","新北市鶯歌區"
"機車竊盜","1051225","新北市鶯歌區"
"自行車竊盜","1051226","新北市土城區"
